y_val,y_pred_val
40.22,41.19129999999998
45.93,46.88560000000001
61.94,59.83140000000002
55.86,54.838600000000035
32.99,35.38950000000002
64.78,66.14329999999998
71.2,71.19040000000004
58.9,57.96590000000002
38.03,41.07310000000003
64.43,62.70109999999999
54.37,52.03599999999999
51.75,51.663599999999995
49.37,49.274899999999995
53.16,56.2605
54.92,50.302599999999956
58.23,55.95559999999998
56.64,57.188200000000045
75.56,75.7670000000001
72.11,73.50320000000009
37.16,38.027000000000015
46.63,47.96219999999993
60.13,60.469900000000024
53.63,54.517999999999965
54.82,54.52029999999998
51.23,50.1601
55.11,51.70100000000003
67.12,66.66539999999998
52.32,52.27989999999998
71.4,71.2848
69.59,68.48349999999996
67.1,66.16639999999994
59.74,59.49640000000002
62.1,60.59630000000003
61.19,60.78780000000003
36.44,39.95099999999998
57.61,57.598600000000026
52.69,53.357499999999966
52.52,52.48879999999999
60.68,60.15149999999997
51.4,52.98549999999997
40.7,40.791799999999974
77.79,76.1446
27.97,34.58950000000003
40.82,40.8304
20.03,19.0591
52.12,49.089
58.82,60.45079999999998
61.53,61.236799999999974
83.34,79.04049999999992
65.5,62.618
75.2,74.77099999999997
80.78,79.20019999999997
50.86,47.33470000000001
42.91,43.0871
70.71,70.06510000000002
82.64,79.27549999999997
53.64,49.709899999999976
58.37,57.70519999999997
57.81,58.05409999999998
64.99,64.85219999999998
45.32,47.591800000000006
41.79,61.44270000000005
64.45,62.828
58.63,57.495
30.32,29.9014
58.5,58.15380000000005
56.36,54.487799999999964
66.06,65.24270000000006
50.6,52.96419999999998
46.25,46.123499999999986
79.71,80.13879999999996
52.34,52.54310000000004
36.54,36.384499999999996
56.66,55.74940000000001
48.26,48.2456
59.04,59.3088
68.9,66.73670000000001
61.67,59.2122
57.25,56.956799999999994
57.63,57.946799999999975
46.88,46.858499999999985
57.22,60.090900000000026
47.25,47.76670000000001
56.15,53.35119999999999
44.71,44.859200000000016
32.79,33.30480000000002
43.54,44.04180000000003
50.96,50.59449999999998
61.69,61.51510000000003
28.81,29.50980000000001
70.55,69.87140000000001
41.52,41.144899999999986
68.92,70.16950000000006
63.85,63.5825
63.06,62.45069999999993
27.36,26.908399999999997
54.23,54.933099999999996
60.57,58.54720000000001
47.11,48.532900000000026
60.92,59.88660000000004
68.48,69.16829999999999
49.55,49.89940000000005
59.44,57.79239999999999
46.4,43.796099999999996
55.15,54.91270000000005
70.09,70.7477
61.83,61.41849999999994
39.5,43.49179999999999
51.62,52.32740000000003
43.8,39.3514
60.18,58.29389999999998
60.78,57.318900000000006
71.66,70.89409999999997
14.69,17.776900000000005
58.45,60.12820000000001
62.14,63.00849999999997
74.92,75.09249999999996
49.79,51.319800000000015
63.67,63.089599999999976
70.87,72.08130000000001
45.39,45.745600000000024
66.46,66.30560000000001
19.74,25.5108
68.81,71.69039999999997
75.39,75.45610000000005
56.43,59.24120000000003
35.28,47.053099999999986
74.94,75.24790000000002
35.57,35.07680000000001
69.71,70.32369999999995
29.75,30.331300000000027
55.14,57.37420000000003
72.24,73.23759999999999
55.64,51.15450000000004
62.75,69.54360000000003
49.24,48.573399999999985
58.72,58.79159999999996
81.5,80.39849999999998
41.48,41.37859999999998
54.59,54.278499999999994
66.29,66.4083
57.84,57.65829999999998
47.09,44.984800000000014
61.18,59.51830000000005
43.5,41.93519999999999
60.96,61.453800000000044
53.34,46.45180000000003
76.73,76.18369999999999
62.67,62.85940000000001
36.83,29.249899999999982
41.37,40.77520000000001
55.87,56.1342
56.17,55.77449999999998
50.12,50.455300000000015
64.19,64.2918
66.87,67.16559999999998
70.87,61.04160000000002
67.39,67.19319999999999
30.83,42.302900000000015
61.46,61.05059999999999
62.17,59.071100000000015
73.8,74.29870000000005
47.97,48.73529999999999
52.82,53.046200000000006
54.25,54.809699999999985
57.27,57.15740000000001
85.84,84.20910000000002
76.29,76.47660000000003
59.39,59.6746
63.04,61.54920000000003
65.92,65.98100000000004
51.33,50.750599999999984
42.06,41.772400000000026
81.72,79.01740000000001
53.79,55.116500000000016
68.01,68.99490000000003
48.17,49.15710000000001
53.13,52.760900000000014
52.56,48.0347
64.93,66.84720000000004
50.44,50.1122
45.0,44.840499999999984
51.96,52.85140000000007
74.72,74.79570000000001
68.36,69.73079999999997
65.07,65.59970000000001
52.93,53.60430000000001
67.61,68.24830000000004
35.87,38.08449999999999
67.73,67.47670000000006
64.94,66.0578
76.81,80.9479999999999
72.14,72.76269999999995
50.76,50.431699999999964
66.5,59.39459999999996
50.69,50.04550000000002
50.08,46.948200000000035
48.59,48.18990000000001
74.58,76.53790000000005
56.45,56.65629999999997
38.07,38.4718
71.12,70.65339999999998
75.28,69.56000000000003
82.05,81.39810000000003
42.17,49.49060000000003
64.89,65.22700000000003
72.84,72.57770000000002
59.85,58.361499999999985
52.99,46.975300000000004
59.12,61.51210000000001
34.9,35.2529
66.72,62.69609999999998
35.0,33.24069999999998
56.9,56.81329999999997
21.37,22.568799999999996
86.58,86.87660000000004
75.86,71.15959999999994
79.49,78.2556
69.24,65.60709999999997
24.97,28.789700000000007
78.9,72.6604
49.45,50.28320000000001
47.21,48.65060000000004
72.35,73.33189999999995
41.6,40.91229999999999
62.87,59.6825
23.86,25.002700000000015
69.17,68.92099999999999
75.38,69.21819999999998
68.63,68.32109999999999
58.45,54.970599999999976
56.79,56.749599999999965
61.66,60.387100000000004
50.19,51.64679999999999
53.42,54.31849999999998
47.73,51.89600000000002
40.74,39.20759999999999
55.17,55.80470000000001
74.18,70.92980000000001
57.22,59.01090000000003
54.84,54.64680000000003
80.97,78.5781
59.55,59.21940000000002
51.4,50.50629999999999
78.17,77.80510000000005
78.56,77.6003
50.98,51.94419999999998
70.08,65.24900000000001
61.63,61.202400000000026
54.8,51.877799999999986
54.44,53.123599999999996
47.97,49.215700000000005
59.02,58.61349999999999
73.13,73.21480000000005
60.27,58.49369999999997
73.42,69.19450000000002
63.59,63.895100000000056
46.69,48.914100000000005
31.95,41.3037
77.62,77.56650000000006
33.58,33.29359999999998
56.16,55.944599999999994
80.32,77.88809999999997
68.51,68.78920000000005
62.8,62.815999999999974
49.47,46.0743
60.24,60.30560000000007
69.49,68.97729999999999
65.55,65.73609999999994
19.43,28.30979999999998
47.34,46.09139999999999
49.48,51.34520000000001
68.68,68.50499999999997
46.35,46.049699999999994
53.17,53.065000000000055
76.74,76.21559999999998
48.21,45.9786
69.0,68.09450000000007
52.91,54.52729999999997
69.15,68.73240000000006
48.62,49.22439999999999
65.16,65.8499
41.34,40.345800000000025
54.69,53.22659999999997
73.56,73.12890000000002
50.39,50.775999999999996
63.79,63.23449999999999
40.91,42.463
38.54,38.55510000000001
57.01,57.05949999999997
65.4,65.99680000000001
46.44,45.98579999999996
16.66,16.97469999999999
54.03,54.3441
48.91,56.04840000000001
52.94,54.792300000000004
79.27,79.8299
68.87,67.50210000000004
52.66,52.83959999999999
61.72,61.63309999999998
53.61,52.6517
76.27,77.20819999999996
77.29,77.73419999999999
52.39,53.74210000000002
75.43,68.8637
59.11,58.81750000000001
57.09,57.39850000000001
70.59,67.70210000000002
54.91,47.3401
67.08,67.01670000000001
72.47,70.65890000000009
64.14,58.26789999999997
66.0,65.3285
69.3,69.2804
68.37,69.3392
72.14,72.55059999999995
61.02,61.35330000000001
59.57,64.81960000000001
57.69,58.8921
74.91,74.81670000000003
39.03,38.72989999999996
72.26,72.5484
67.27,67.41949999999996
33.06,33.05769999999998
69.38,67.18050000000001
59.93,59.5435
73.5,74.49640000000005
55.42,55.36630000000001
55.04,57.02270000000002
59.11,59.954800000000034
78.37,78.60619999999994
64.12,68.52650000000003
46.31,47.029300000000006
30.18,30.492399999999996
33.52,37.25800000000002
59.82,59.8569
70.98,71.67679999999994
69.4,69.27069999999996
75.57,75.6933
49.57,48.42740000000003
47.38,48.301499999999976
60.85,70.09540000000001
61.03,61.33699999999998
51.33,51.507400000000025
54.39,53.20180000000004
68.23,69.64979999999997
69.62,68.56260000000002
60.23,58.92349999999998
55.29,46.8961
72.21,66.40780000000004
17.83,17.567400000000006
40.62,41.113799999999976
70.75,70.62629999999999
64.84,64.64219999999999
77.12,77.09730000000008
76.09,80.1803
45.82,48.52030000000001
60.02,61.07550000000002
61.08,59.24350000000003
68.64,68.8001
62.1,62.407599999999995
74.23,73.39500000000002
18.64,16.156399999999977
75.38,76.47499999999992
71.99,72.22839999999997
49.86,52.827200000000005
58.33,57.0634
71.91,72.11110000000001
57.18,56.49099999999999
71.25,68.53499999999998
77.3,77.18540000000003
41.95,40.584500000000006
57.93,68.12950000000002
47.61,44.658400000000036
76.86,77.68739999999998
40.49,40.836499999999994
51.8,52.575600000000065
55.14,55.283199999999994
57.28,56.293
66.12,65.73429999999993
77.82,77.97220000000002
65.75,62.25210000000002
29.64,29.79760000000001
66.7,67.17240000000007
69.06,61.67599999999999
78.82,75.88130000000005
49.96,49.63380000000001
55.87,57.3183
72.32,72.40789999999997
57.92,62.411
68.43,69.12849999999997
73.98,74.83770000000001
65.21,66.04009999999998
84.01,84.60270000000003
55.11,55.475000000000016
63.47,64.96889999999998
60.65,60.88649999999997
74.53,75.93700000000003
45.53,49.3195
61.61,67.61580000000008
20.67,29.462499999999995
57.42,58.19259999999998
65.11,64.595
61.67,60.6744
72.54,71.88390000000001
55.7,55.6986
54.94,53.94079999999999
71.61,71.25279999999997
50.58,49.58029999999999
68.61,60.886
28.55,30.25429999999998
30.4,36.667
53.02,40.73229999999999
56.16,47.41180000000002
29.59,29.5835
52.32,53.19189999999999
80.36,67.50489999999999
47.79,45.7617
48.98,49.2413
46.93,47.724699999999956
61.61,60.633
70.72,71.0878
57.93,59.19549999999998
63.39,70.57920000000003
55.52,55.28909999999997
76.39,76.59379999999992
74.68,72.67500000000003
69.96,69.91059999999993
48.99,49.69060000000001
51.88,51.6581
62.71,63.15140000000001
72.57,72.3649
74.29,74.00529999999999
73.57,72.25649999999997
72.35,70.00420000000003
49.56,53.29609999999999
69.45,69.11069999999997
73.62,74.18990000000005
95.88,94.75530000000012
69.19,69.71769999999994
72.89,71.15290000000003
62.46,62.18550000000004
48.24,55.0393
60.28,70.1379
50.04,50.1897
38.02,25.627399999999998
50.78,50.5928
48.27,47.11729999999997
57.11,56.478599999999986
54.91,54.351400000000005
42.84,47.60210000000001
54.64,56.13710000000004
45.88,45.360199999999985
72.26,71.56039999999999
53.72,53.808900000000015
58.75,59.72490000000003
67.37,66.31960000000002
47.44,47.57880000000001
46.07,45.6492
62.74,62.854099999999974
53.92,55.65080000000003
48.84,48.63299999999997
76.96,76.7713999999999
54.73,51.138400000000026
52.64,51.75390000000005
66.68,67.19680000000001
67.7,71.82709999999997
57.39,57.88049999999999
73.01,72.99209999999995
69.92,60.53310000000004
42.45,46.39850000000001
31.52,31.98139999999998
54.28,54.591800000000006
50.58,51.75729999999999
42.67,43.22989999999996
56.19,54.2174
56.46,56.83719999999997
28.22,29.556500000000014
61.04,62.356
61.55,61.636399999999995
64.02,62.3534
78.51,78.42410000000001
53.1,52.82150000000006
30.05,29.934300000000007
64.9,57.15429999999999
44.99,44.54289999999998
58.93,59.0166
61.62,61.2948
53.8,61.281299999999966
52.23,56.60750000000001
56.92,58.57019999999999
54.71,55.81160000000002
49.97,50.049299999999974
83.08,83.2104000000001
28.95,25.278600000000004
54.98,50.50749999999997
54.84,55.33429999999999
49.7,50.89020000000002
57.28,57.53330000000003
46.0,45.929000000000016
57.14,57.00789999999997
20.42,35.01730000000001
46.35,46.60570000000001
86.15,82.01629999999994
53.78,52.13919999999999
51.66,53.711400000000005
35.75,37.8722
69.94,69.7646
51.97,51.50209999999996
76.61,77.0953
78.6,77.87470000000006
70.79,65.89640000000003
61.54,61.02150000000004
65.21,64.20790000000004
70.16,70.76929999999999
56.7,62.858499999999985
78.15,77.70590000000001
61.22,62.0606
45.02,43.532699999999984
43.57,44.25570000000002
25.57,27.65509999999998
68.59,65.3316
63.95,62.237199999999966
61.53,62.01170000000005
18.69,19.2026
67.18,66.42430000000002
63.64,64.67220000000002
51.47,49.7288
93.72,93.50810000000006
62.09,63.41929999999999
56.37,57.54159999999998
40.36,40.39110000000003
39.64,43.9641
68.25,67.73769999999996
65.8,63.19740000000001
74.43,71.23349999999999
44.38,53.81740000000003
49.77,49.88789999999998
55.68,63.03669999999994
55.51,55.17880000000001
53.8,53.97479999999999
57.43,57.88489999999998
68.16,67.34399999999994
81.48,80.30970000000005
54.26,55.4714
52.82,53.23879999999999
52.66,53.05519999999998
74.59,75.1649
58.82,59.29599999999999
65.49,65.86810000000001
39.48,40.91610000000003
56.62,61.51279999999998
55.15,56.355499999999964
39.74,40.8709
56.91,58.48640000000001
58.56,58.395700000000005
57.11,56.787600000000026
58.71,58.51000000000002
58.48,58.54440000000002
72.68,71.84299999999999
49.8,48.6988
71.81,72.09470000000005
14.56,14.348999999999997
68.72,69.72380000000003
69.7,69.78729999999997
87.05,86.86629999999992
34.99,46.610200000000006
78.11,75.55010000000001
52.11,52.595499999999994
34.53,32.6989
73.98,74.59290000000003
60.19,61.3275
66.87,66.71799999999998
47.25,47.869999999999976
47.12,48.28340000000002
48.09,47.620200000000004
88.39,82.29429999999996
25.22,25.70810000000001
43.19,41.76809999999998
82.43,78.33890000000004
72.68,72.97140000000006
69.13,70.23870000000001
49.01,49.680400000000006
71.59,70.79350000000001
60.11,59.313
59.24,59.06940000000003
65.47,66.47109999999996
70.37,71.15849999999998
40.13,40.82299999999999
74.16,74.96749999999997
59.23,62.65580000000003
74.53,66.57859999999997
54.12,53.820799999999984
63.5,59.50860000000003
68.48,69.84340000000002
42.6,42.51829999999999
62.05,62.73629999999999
55.74,55.13860000000002
50.65,50.19469999999999
59.25,58.59360000000002
54.25,54.314400000000006
66.78,64.67309999999999
62.42,61.75089999999998
73.56,73.69029999999997
50.03,49.73859999999999
59.85,63.999300000000034
47.05,45.499799999999986
87.17,86.9448999999999
51.37,50.28300000000002
76.56,76.61780000000005
60.31,61.471199999999975
57.54,58.60670000000005
78.15,77.77339999999998
62.15,62.21260000000004
81.6,80.1849
53.47,53.70499999999999
55.51,55.448300000000046
58.0,56.922699999999985
60.21,57.04600000000001
60.47,57.976200000000034
56.29,57.538500000000006
68.22,69.76460000000002
67.94,68.27559999999998
70.23,70.7453
69.7,70.69029999999998
39.2,41.623100000000015
64.52,64.76800000000006
62.97,61.51140000000002
73.29,73.01979999999999
54.38,56.19510000000001
61.12,61.935499999999976
64.26,61.273300000000035
77.68,77.2714
55.91,55.16049999999998
69.53,59.31339999999997
68.85,69.77769999999998
61.66,60.83300000000006
67.01,65.7338
61.99,61.35509999999999
75.37,76.5753
24.58,24.741900000000005
26.14,27.117599999999992
65.3,65.31660000000002
70.27,69.46359999999997
51.55,51.69999999999998
67.06,70.00399999999999
73.44,72.04810000000003
56.97,57.767299999999985
58.35,59.32020000000003
68.43,67.1565
59.72,59.97969999999999
50.66,50.90439999999996
65.23,61.91420000000004
46.29,44.9021
74.72,74.29120000000006
45.49,40.498300000000015
38.71,39.41340000000006
38.25,38.853100000000005
62.48,65.32930000000003
72.1,73.23800000000004
64.64,63.16960000000001
70.98,70.52349999999996
70.23,68.97060000000005
51.84,53.20659999999999
40.68,41.06620000000001
38.35,37.96449999999997
71.42,71.53449999999997
38.29,39.35090000000001
45.07,45.08609999999998
49.68,50.64420000000002
43.31,44.03070000000002
68.4,70.50720000000001
41.17,41.37479999999996
62.18,61.77879999999996
42.7,43.627400000000016
53.5,53.4044
46.28,44.06549999999996
67.35,67.70570000000002
53.96,55.490500000000026
40.15,40.084999999999994
54.63,54.893299999999996
51.71,52.431499999999986
55.16,55.7523
36.05,33.190299999999986
46.05,46.7527
50.4,50.018899999999995
65.46,65.68390000000008
37.64,37.60870000000004
55.17,55.541600000000024
58.14,57.62169999999999
40.88,42.502099999999984
57.64,58.59830000000005
54.88,56.32690000000005
57.89,58.17250000000001
60.97,59.108000000000004
44.28,51.767699999999984
69.0,68.56080000000001
49.05,49.10100000000005
66.85,67.32659999999998
62.46,62.70339999999998
54.04,55.91790000000001
73.71,74.98989999999998
60.5,57.0155
32.45,32.414899999999996
72.16,71.6047
70.43,70.60780000000001
52.01,51.58050000000001
53.17,52.22759999999998
47.85,48.1144
73.88,70.76370000000003
89.81,79.02589999999998
18.2,18.503499999999985
70.64,71.66679999999997
62.86,62.55760000000002
48.52,48.8565
17.89,30.16470000000002
42.47,41.675399999999975
83.72,82.29689999999994
55.23,55.52340000000003
49.84,50.1467
63.46,57.16679999999999
37.79,37.276399999999995
65.59,66.23149999999998
51.03,40.919999999999995
72.18,71.21390000000002
67.27,67.66030000000002
44.86,41.50119999999998
79.91,80.49150000000002
71.54,62.178799999999946
73.33,70.08170000000001
55.69,56.69420000000003
63.62,63.429200000000016
54.46,53.02990000000002
89.11,88.5412
70.92,69.7164
57.8,58.698600000000006
65.81,65.88109999999998
63.98,65.3138
35.93,36.26690000000005
45.81,46.310600000000015
60.23,60.60039999999998
54.59,51.744200000000006
39.65,37.138400000000004
57.74,57.597100000000026
18.37,16.484399999999994
61.29,62.72640000000002
43.94,43.5673
58.06,58.60479999999998
63.23,64.72470000000003
40.42,41.41530000000003
52.13,52.195999999999984
54.58,52.2645
78.95,74.69519999999999
72.08,72.2995
53.17,52.7933
38.37,38.51649999999998
80.45,79.49250000000008
25.97,26.876299999999965
42.33,42.581100000000006
56.25,56.57980000000001
62.68,63.47200000000001
78.95,78.17299999999999
57.91,57.04020000000001
50.75,50.94550000000001
76.26,76.3846
48.6,54.9862
87.53,87.32969999999997
68.03,67.2217
81.92,81.17509999999996
49.6,48.99239999999998
25.9,26.933699999999998
69.32,66.53870000000008
47.07,48.29939999999998
58.47,58.70050000000003
73.56,67.95219999999996
53.15,53.2147
75.01,74.575
44.32,44.57069999999999
59.38,57.62789999999996
44.36,44.217700000000015
90.14,83.12459999999996
80.04,69.06879999999998
56.62,56.38629999999999
59.24,58.88160000000002
34.45,31.868100000000013
48.28,49.825000000000024
48.66,46.86379999999999
77.64,73.08480000000004
59.59,60.44250000000001
52.57,63.10229999999999
60.52,66.55749999999998
49.4,49.57729999999995
59.84,59.937500000000036
62.42,61.85419999999996
60.41,66.33860000000003
71.3,71.80369999999996
75.61,75.98980000000005
97.87,100.32019999999997
54.32,55.10780000000007
76.13,74.11220000000007
74.1,73.77230000000004
71.98,73.17180000000006
15.82,17.917499999999997
65.45,66.48100000000001
77.52,77.85140000000007
71.62,72.39110000000005
64.52,64.44100000000007
54.06,54.91319999999998
43.36,43.97169999999999
79.39,79.94010000000003
58.03,57.126400000000004
72.36,72.58969999999998
61.68,59.97539999999997
67.43,66.76410000000001
56.38,55.00069999999998
53.84,53.680499999999995
67.8,67.58459999999998
73.71,73.70190000000005
36.56,39.07479999999999
69.97,70.34740000000001
57.22,56.61940000000004
63.77,63.503500000000024
74.81,71.02010000000007
66.25,56.89180000000002
61.64,61.9014
28.31,28.97719999999998
53.65,53.773200000000024
61.11,60.657999999999994
68.9,68.1446
75.71,74.1837
41.86,42.3464
43.86,45.02439999999998
71.09,72.47330000000001
45.12,45.960199999999986
35.54,36.616600000000005
44.42,46.91219999999996
42.12,44.60299999999998
71.81,64.3346
69.92,69.07270000000004
50.7,50.36679999999998
44.01,46.92529999999998
47.07,48.121999999999986
61.15,61.48430000000001
41.64,34.08960000000003
46.28,50.011500000000005
46.56,43.615300000000026
62.82,60.836399999999976
45.82,50.933899999999994
73.47,72.98960000000002
53.27,62.03829999999997
60.72,60.687000000000005
27.86,36.54919999999999
60.53,60.81780000000003
61.13,60.5648
68.78,64.91860000000005
79.67,80.46289999999996
53.16,51.02659999999998
52.45,50.84670000000001
56.34,57.322499999999955
62.17,62.32739999999998
76.6,68.7066
80.23,67.57990000000001
46.39,47.09159999999998
44.49,48.7613
51.26,51.35900000000003
51.75,52.37239999999999
55.16,56.25859999999999
75.79,76.14229999999995
39.04,45.2945
67.47,62.84770000000001
46.73,45.379199999999976
49.18,48.0743
74.58,70.02179999999997
18.68,17.664599999999993
56.14,56.21970000000002
39.35,39.09870000000001
53.08,51.948000000000036
70.69,68.36130000000003
41.86,42.016799999999975
67.82,69.1357
53.58,52.90919999999999
57.45,58.437900000000035
56.14,51.66050000000005
41.9,42.50539999999997
57.12,53.608799999999995
46.64,44.44690000000002
61.32,62.205299999999944
32.95,33.73310000000001
46.94,47.34780000000005
62.39,62.4825
14.6,15.646900000000002
51.72,51.0978
58.61,51.82889999999997
50.65,50.24970000000001
46.0,45.8883
36.57,36.07420000000001
59.35,59.08830000000003
59.21,59.975399999999965
50.98,49.51780000000002
65.46,70.82069999999993
52.07,51.54819999999999
53.39,46.54560000000005
43.12,42.76959999999998
54.83,59.43399999999995
46.33,45.58489999999999
57.82,58.42579999999995
75.2,75.37289999999999
72.97,66.55540000000002
69.15,69.44779999999997
60.93,61.402
80.52,81.5297
52.99,53.5893
64.63,61.06839999999997
28.69,32.03169999999999
60.44,62.30400000000006
85.59,86.9628
59.41,58.87149999999991
39.09,40.4605
53.71,53.932199999999995
54.5,54.7535
43.58,56.17489999999997
73.52,72.67580000000004
47.91,47.92599999999999
46.77,47.49399999999997
54.33,54.62529999999998
54.46,54.58829999999995
54.8,56.154199999999975
54.53,54.75589999999998
63.82,62.25000000000003
48.3,53.6634
46.26,47.271
59.21,59.98939999999994
54.68,54.80709999999997
56.86,57.77130000000001
79.9,79.37809999999995
53.98,54.84399999999999
76.53,74.73710000000004
80.34,79.57350000000004
49.9,50.15459999999999
48.6,51.54489999999996
63.45,64.78890000000001
48.19,48.9208
34.74,34.3223
56.83,58.905999999999956
59.12,54.74350000000001
50.24,53.026400000000024
39.79,39.441999999999965
66.01,64.48470000000003
64.74,64.86290000000001
75.34,71.39420000000001
51.31,47.831200000000024
76.37,78.70009999999992
61.92,63.12409999999996
77.88,68.51709999999994
43.67,46.54300000000001
52.96,52.32819999999999
39.1,37.80620000000002
44.79,44.55989999999995
60.86,61.593
39.93,38.23369999999998
71.94,70.85229999999999
51.77,51.502300000000005
36.0,35.46500000000001
43.5,42.9502
54.73,58.14089999999998
29.45,31.50140000000001
44.8,43.511299999999956
59.77,59.31120000000001
66.5,51.73020000000001
38.44,41.7375
67.85,70.01029999999997
72.63,72.70269999999996
73.77,74.52250000000001
56.06,54.86379999999998
73.34,73.1787
33.88,38.2303
68.31,68.46439999999996
53.07,52.90499999999997
51.64,50.4221
41.22,40.629499999999986
73.18,73.84550000000002
38.05,38.26619999999998
22.12,21.069800000000015
40.17,40.71689999999998
64.49,64.51769999999996
52.63,67.46329999999996
74.53,75.57620000000006
39.92,49.97700000000002
56.74,58.74529999999997
53.31,56.719100000000026
67.29,69.21140000000003
53.84,53.062900000000035
64.26,67.30250000000005
34.48,37.014300000000006
58.02,58.900300000000016
62.18,61.073
61.16,61.35949999999998
63.22,61.962300000000035
52.54,55.97400000000002
43.98,42.92869999999999
55.55,55.16729999999996
60.88,61.98970000000001
54.81,55.03270000000001
74.23,74.71499999999996
68.64,69.14159999999998
61.02,68.05510000000002
81.01,78.1583
55.64,54.8093
50.15,51.05830000000001
46.6,47.03319999999998
56.51,57.175400000000025
73.34,74.64589999999994
63.7,65.18869999999997
57.25,56.93209999999999
57.83,57.852199999999954
54.11,51.57340000000002
70.56,70.38839999999999
52.77,52.98909999999998
58.98,58.89120000000002
56.03,54.261399999999995
67.98,67.55500000000005
49.06,51.0459
71.94,70.57069999999995
40.15,39.85139999999999
36.71,36.97479999999997
72.71,73.03810000000001
51.76,54.910599999999974
45.93,45.464900000000014
67.6,68.34899999999998
54.97,54.66310000000002
54.15,50.50979999999998
57.57,55.0435
50.12,52.56489999999999
59.77,59.686699999999995
93.73,93.46039999999992
55.97,51.600300000000004
78.33,80.73259999999999
61.21,59.48000000000001
55.03,55.36270000000003
76.59,75.63179999999996
73.31,74.16309999999999
55.68,55.95230000000002
52.79,53.23120000000004
49.17,48.71949999999995
69.12,69.05239999999995
46.17,46.5272
61.6,61.740499999999976
42.75,45.482700000000015
69.3,70.17400000000005
59.82,59.619099999999996
62.06,62.26880000000005
68.68,68.88510000000002
39.27,40.11069999999998
39.44,38.685300000000026
53.69,52.696400000000004
66.21,58.20899999999999
67.44,68.58130000000004
45.49,44.07090000000001
49.39,48.66999999999997
60.31,62.04649999999999
60.59,57.840000000000025
51.77,52.39979999999997
44.37,44.70090000000001
65.56,63.48259999999994
54.27,47.902599999999985
43.49,43.6624
56.35,54.910399999999974
66.96,66.57860000000004
55.41,56.51319999999997
71.8,63.32340000000006
75.46,72.95700000000002
48.89,50.06430000000003
59.57,60.3417
62.6,63.020999999999994
52.92,52.18440000000001
49.33,47.8538
69.4,68.30010000000001
72.57,72.87070000000001
57.68,57.15029999999999
57.32,57.536700000000025
52.64,53.08260000000002
41.44,40.738
33.83,43.40770000000001
72.25,71.2995000000001
33.38,23.887499999999985
59.37,58.7017
59.11,57.4464
29.23,28.869200000000006
53.47,53.63379999999997
64.98,69.62940000000002
52.53,51.501099999999994
55.71,53.822499999999955
60.26,59.33190000000001
64.75,62.932999999999986
53.61,53.94640000000006
66.03,65.42689999999997
72.29,73.34030000000004
44.67,45.640600000000035
41.4,39.68860000000001
85.39,85.25030000000007
43.82,43.45759999999999
29.43,39.56639999999999
50.09,50.86129999999999
54.51,55.67769999999999
46.73,44.27959999999999
56.85,57.269700000000036
46.6,51.07660000000003
37.81,37.42640000000002
60.07,59.8373
55.18,56.024999999999984
56.75,56.54800000000002
66.49,65.8769
84.03,85.55050000000003
34.08,34.52339999999998
69.18,69.12699999999995
52.6,52.490500000000026
74.52,72.97970000000001
64.92,65.7452
65.4,65.55240000000006
63.11,58.26420000000004
57.72,56.97159999999999
58.13,58.12650000000001
49.15,48.76929999999995
81.59,83.53130000000002
63.29,61.60220000000002
61.49,57.27959999999992
41.24,45.66260000000001
57.64,57.27240000000003
56.6,56.303900000000056
61.37,59.96279999999997
61.9,61.30900000000004
40.58,40.650299999999994
55.92,56.3038
68.55,67.51199999999996
44.7,49.363600000000034
61.45,61.444700000000076
37.34,37.1465
63.64,63.03150000000001
45.2,45.235899999999994
39.81,37.6315
56.89,56.07879999999997
20.07,24.141899999999993
62.78,62.81119999999998
29.11,30.185000000000013
61.21,61.45800000000002
54.12,52.78610000000003
60.48,58.769099999999916
67.84,68.81509999999999
46.71,42.89289999999997
56.18,56.33999999999999
63.16,63.26649999999996
46.38,46.93820000000002
72.7,62.932000000000016
48.85,49.67890000000002
55.31,55.818499999999986
69.73,69.28049999999998
68.99,69.12439999999998
62.97,57.14849999999999
37.19,38.71029999999997
45.02,55.334000000000024
49.67,51.62600000000001
42.73,43.12329999999998
50.13,55.31639999999997
60.67,60.8416
54.16,53.11430000000003
69.41,69.53060000000002
71.24,70.24440000000006
67.92,68.27119999999996
46.64,49.95240000000004
66.01,64.1181
55.57,55.97649999999996
61.49,59.69060000000003
47.09,47.19709999999996
60.47,69.66300000000003
95.69,92.40900000000005
71.09,71.4523
77.13,72.70300000000002
48.13,49.3077
71.83,70.59779999999999
75.14,76.04259999999994
67.34,68.5189
48.57,48.87139999999995
52.88,45.94249999999999
58.32,57.563600000000015
40.41,40.89969999999999
66.72,65.43790000000001
59.57,59.113000000000014
72.62,70.76629999999999
69.04,68.9266
67.05,67.29499999999997
56.71,57.840400000000045
67.68,67.1994
59.44,57.9991
50.21,50.736000000000004
66.04,65.8827
43.25,44.14929999999998
49.36,48.83760000000003
73.66,73.04389999999995
48.13,49.1977
52.59,52.0675
13.97,15.842400000000007
65.99,66.3491
41.48,40.658500000000004
59.36,59.13829999999999
65.28,64.8648
48.8,50.23740000000001
43.63,43.0299
54.21,57.902799999999985
51.61,50.84880000000002
31.25,32.86910000000003
59.47,59.54320000000004
77.22,75.86369999999995
72.54,73.3468
51.96,52.775
